[2019-12-16 08:54:21] db_update.INFO: Cities were successfully updated, affected 4155 rows, deleted 0 rows [] []
[2019-12-16 08:54:28] db_update.INFO: Warehouses were successfully updated, affected 6039 rows, deleted 0 rows [] []
[2019-12-17 08:55:21] db_update.INFO: Areas were successfully updated, affected 50 rows, deleted 0 rows [] []
[2019-12-17 08:55:27] db_update.INFO: Cities were successfully updated, affected 8318 rows, deleted 0 rows [] []
[2019-12-17 08:55:34] db_update.INFO: Warehouses were successfully updated, affected 11833 rows, deleted 127 rows [] []
[2019-12-18 07:55:10] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-18 07:55:18] db_update.INFO: Cities were successfully updated, affected 0 rows, deleted  rows [] []
[2019-12-18 07:55:24] db_update.INFO: Warehouses were successfully updated, affected 5921 rows, deleted 0 rows [] []
[2019-12-18 07:59:22] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-18 07:59:30] db_update.INFO: Cities were successfully updated, affected 4160 rows, deleted 0 rows [] []
[2019-12-18 07:59:35] db_update.INFO: Warehouses were successfully updated, affected 5921 rows, deleted 0 rows [] []
[2019-12-18 08:00:06] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-18 08:00:12] db_update.INFO: Cities were successfully updated, affected 4160 rows, deleted 0 rows [] []
[2019-12-18 08:00:18] db_update.INFO: Warehouses were successfully updated, affected 5921 rows, deleted 0 rows [] []
[2019-12-18 08:02:33] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-18 08:02:39] db_update.INFO: Cities were successfully updated, affected 4160 rows, deleted 0 rows [] []
[2019-12-18 08:02:44] db_update.INFO: Warehouses were successfully updated, affected 5921 rows, deleted 0 rows [] []
[2019-12-18 08:02:57] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-18 08:03:02] db_update.INFO: Cities were successfully updated, affected 4160 rows, deleted 0 rows [] []
[2019-12-18 08:03:08] db_update.INFO: Warehouses were successfully updated, affected 5921 rows, deleted 0 rows [] []
[2019-12-18 08:03:41] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-18 08:03:47] db_update.INFO: Cities were successfully updated, affected 4160 rows, deleted 0 rows [] []
[2019-12-18 08:03:52] db_update.INFO: Warehouses were successfully updated, affected 5921 rows, deleted 0 rows [] []
[2019-12-18 08:06:04] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-18 08:06:09] db_update.INFO: Cities were successfully updated, affected 4160 rows, deleted 0 rows [] []
[2019-12-18 08:06:14] db_update.INFO: Warehouses were successfully updated, affected 5921 rows, deleted 0 rows [] []
[2019-12-18 09:06:46] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-18 09:06:52] db_update.INFO: Cities were successfully updated, affected 4160 rows, deleted 0 rows [] []
[2019-12-18 09:06:57] db_update.INFO: Warehouses were successfully updated, affected 5922 rows, deleted 0 rows [] []
[2019-12-18 09:07:55] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-18 09:08:02] db_update.INFO: Cities were successfully updated, affected 4160 rows, deleted 0 rows [] []
[2019-12-18 09:08:08] db_update.INFO: Warehouses were successfully updated, affected 5922 rows, deleted 0 rows [] []
[2019-12-18 09:09:57] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-18 09:10:04] db_update.INFO: Cities were successfully updated, affected 4160 rows, deleted 0 rows [] []
[2019-12-18 09:10:14] db_update.INFO: Warehouses were successfully updated, affected 5922 rows, deleted 0 rows [] []
[2019-12-18 09:36:15] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-18 09:36:21] db_update.INFO: Cities were successfully updated, affected 4160 rows, deleted 0 rows [] []
[2019-12-18 09:36:26] db_update.INFO: Warehouses were successfully updated, affected 5922 rows, deleted 0 rows [] []
[2019-12-18 09:36:27] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-18 09:36:34] db_update.INFO: Cities were successfully updated, affected 4160 rows, deleted 0 rows [] []
[2019-12-18 09:36:39] db_update.INFO: Warehouses were successfully updated, affected 5922 rows, deleted 0 rows [] []
[2019-12-19 09:57:29] db_update.INFO: Areas were successfully updated, affected 50 rows, deleted 0 rows [] []
[2019-12-19 09:57:34] db_update.INFO: Areas were successfully updated, affected 50 rows, deleted 0 rows [] []
[2019-12-19 09:57:34] db_update.INFO: Cities were successfully updated, affected 8321 rows, deleted 0 rows [] []
[2019-12-19 09:57:39] db_update.INFO: Warehouses were successfully updated, affected 11849 rows, deleted 1 rows [] []
[2019-12-19 09:57:40] db_update.INFO: Cities were successfully updated, affected 8322 rows, deleted 0 rows [] []
[2019-12-19 09:57:46] db_update.INFO: Warehouses were successfully updated, affected 11856 rows, deleted 0 rows [] []
[2019-12-19 11:21:52] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-19 11:21:58] db_update.INFO: Cities were successfully updated, affected 4161 rows, deleted 0 rows [] []
[2019-12-19 11:22:05] db_update.INFO: Warehouses were successfully updated, affected 5928 rows, deleted 0 rows [] []
[2019-12-20 11:23:39] db_update.INFO: Areas were successfully updated, affected 50 rows, deleted 0 rows [] []
[2019-12-20 11:23:43] db_update.INFO: Areas were successfully updated, affected 50 rows, deleted 0 rows [] []
[2019-12-20 11:23:47] db_update.INFO: Cities were successfully updated, affected 8333 rows, deleted 0 rows [] []
[2019-12-20 11:23:50] db_update.INFO: Cities were successfully updated, affected 8344 rows, deleted 0 rows [] []
[2019-12-20 11:23:54] db_update.INFO: Warehouses were successfully updated, affected 11869 rows, deleted 0 rows [] []
[2019-12-20 11:23:56] db_update.INFO: Warehouses were successfully updated, affected 11882 rows, deleted 0 rows [] []
[2019-12-21 12:55:01] db_update.INFO: Areas were successfully updated, affected 50 rows, deleted 0 rows [] []
[2019-12-21 12:55:09] db_update.INFO: Cities were successfully updated, affected 8370 rows, deleted 0 rows [] []
[2019-12-21 12:55:17] db_update.INFO: Warehouses were successfully updated, affected 11904 rows, deleted 2 rows [] []
[2019-12-22 20:03:54] db_update.INFO: Areas were successfully updated, affected 50 rows, deleted 0 rows [] []
[2019-12-22 20:04:00] db_update.INFO: Cities were successfully updated, affected 8440 rows, deleted 0 rows [] []
[2019-12-22 20:04:09] db_update.INFO: Warehouses were successfully updated, affected 11974 rows, deleted 0 rows [] []
[2019-12-23 12:17:00] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-23 12:17:06] db_update.INFO: Cities were successfully updated, affected 4260 rows, deleted 0 rows [] []
[2019-12-23 12:17:11] db_update.INFO: Warehouses were successfully updated, affected 6022 rows, deleted 0 rows [] []
[2019-12-23 15:36:10] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-23 15:36:18] db_update.INFO: Cities were successfully updated, affected 4269 rows, deleted 0 rows [] []
[2019-12-23 15:36:29] db_update.INFO: Warehouses were successfully updated, affected 6034 rows, deleted 0 rows [] []
[2019-12-23 15:58:24] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-23 15:58:29] db_update.INFO: Cities were successfully updated, affected 4269 rows, deleted 0 rows [] []
[2019-12-23 15:58:34] db_update.INFO: Warehouses were successfully updated, affected 6034 rows, deleted 0 rows [] []
[2019-12-24 10:21:29] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-24 10:21:36] db_update.INFO: Cities were successfully updated, affected 4269 rows, deleted 0 rows [] []
[2019-12-24 10:21:41] db_update.INFO: Warehouses were successfully updated, affected 6033 rows, deleted 0 rows [] []
[2019-12-24 11:15:25] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-24 11:15:32] db_update.INFO: Cities were successfully updated, affected 4269 rows, deleted 0 rows [] []
[2019-12-24 11:15:38] db_update.INFO: Warehouses were successfully updated, affected 6028 rows, deleted 0 rows [] []
[2019-12-24 11:15:38] db_update.INFO: Areas were successfully updated, affected 25 rows, deleted 0 rows [] []
[2019-12-24 11:15:45] db_update.INFO: Cities were successfully updated, affected 4269 rows, deleted 0 rows [] []
[2019-12-24 11:15:52] db_update.INFO: Warehouses were successfully updated, affected 6028 rows, deleted 0 rows [] []
